Time,TZ_ATOLYE:MUGLA ANN HTG 99% CONDNS DB:Des Heat Load [W],TZ_ATOLYE:MUGLA ANN CLG 1% CONDNS DB=>MWB:Des Sens Cool Load [W],TZ_ATOLYE:MUGLA ANN HTG 99% CONDNS DB:Des Heat Mass Flow [kg/s],TZ_ATOLYE:MUGLA ANN CLG 1% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],TZ_ATOLYE::Des Latent Heat Load [W],TZ_ATOLYE::Des Latent Cool Load [W],TZ_ATOLYE::Des Latent Heat Mass Flow [kg/s],TZ_ATOLYE::Des Latent Cool Mass Flow [kg/s],TZ_ATOLYE::Des Heat Load No DOAS [W],TZ_ATOLYE::Des Sens Cool Load No DOAS [W],TZ_ATOLYE::Des Latent Heat Load No DOAS [W],TZ_ATOLYE::Des Latent Cool Load No DOAS [W],TZ_ATOLYE:MUGLA ANN HTG 99% CONDNS DB:Heating Zone Temperature [C],TZ_ATOLYE:MUGLA ANN HTG 99% CONDNS DB:Heating Zone Relative Humidity [%],TZ_ATOLYE:MUGLA ANN CLG 1% CONDNS DB=>MWB:Cooling Zone Temperature [C],TZ_ATOLYE:MUGLA ANN CLG 1% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],TZ_KONFSALON:MUGLA ANN HTG 99% CONDNS DB:Des Heat Load [W],TZ_KONFSALON:MUGLA ANN CLG 1% CONDNS DB=>MWB:Des Sens Cool Load [W],TZ_KONFSALON:MUGLA ANN HTG 99% CONDNS DB:Des Heat Mass Flow [kg/s],TZ_KONFSALON:MUGLA ANN CLG 1% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],TZ_KONFSALON::Des Latent Heat Load [W],TZ_KONFSALON::Des Latent Cool Load [W],TZ_KONFSALON::Des Latent Heat Mass Flow [kg/s],TZ_KONFSALON::Des Latent Cool Mass Flow [kg/s],TZ_KONFSALON::Des Heat Load No DOAS [W],TZ_KONFSALON::Des Sens Cool Load No DOAS [W],TZ_KONFSALON::Des Latent Heat Load No DOAS [W],TZ_KONFSALON::Des Latent Cool Load No DOAS [W],TZ_KONFSALON:MUGLA ANN HTG 99% CONDNS DB:Heating Zone Temperature [C],TZ_KONFSALON:MUGLA ANN HTG 99% CONDNS DB:Heating Zone Relative Humidity [%],TZ_KONFSALON:MUGLA ANN CLG 1% CONDNS DB=>MWB:Cooling Zone Temperature [C],TZ_KONFSALON:MUGLA ANN CLG 1% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],TZ_KORIDOR:MUGLA ANN HTG 99% CONDNS DB:Des Heat Load [W],TZ_KORIDOR:MUGLA ANN CLG 1% CONDNS DB=>MWB:Des Sens Cool Load [W],TZ_KORIDOR:MUGLA ANN HTG 99% CONDNS DB:Des Heat Mass Flow [kg/s],TZ_KORIDOR:MUGLA ANN CLG 1% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],TZ_KORIDOR::Des Latent Heat Load [W],TZ_KORIDOR::Des Latent Cool Load [W],TZ_KORIDOR::Des Latent Heat Mass Flow [kg/s],TZ_KORIDOR::Des Latent Cool Mass Flow [kg/s],TZ_KORIDOR::Des Heat Load No DOAS [W],TZ_KORIDOR::Des Sens Cool Load No DOAS [W],TZ_KORIDOR::Des Latent Heat Load No DOAS [W],TZ_KORIDOR::Des Latent Cool Load No DOAS [W],TZ_KORIDOR:MUGLA ANN HTG 99% CONDNS DB:Heating Zone Temperature [C],TZ_KORIDOR:MUGLA ANN HTG 99% CONDNS DB:Heating Zone Relative Humidity [%],TZ_KORIDOR:MUGLA ANN CLG 1% CONDNS DB=>MWB:Cooling Zone Temperature [C],TZ_KORIDOR:MUGLA ANN CLG 1% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],TZ_MERDVN:MUGLA ANN HTG 99% CONDNS DB:Des Heat Load [W],TZ_MERDVN:MUGLA ANN CLG 1% CONDNS DB=>MWB:Des Sens Cool Load [W],TZ_MERDVN:MUGLA ANN HTG 99% CONDNS DB:Des Heat Mass Flow [kg/s],TZ_MERDVN:MUGLA ANN CLG 1% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],TZ_MERDVN::Des Latent Heat Load [W],TZ_MERDVN::Des Latent Cool Load [W],TZ_MERDVN::Des Latent Heat Mass Flow [kg/s],TZ_MERDVN::Des Latent Cool Mass Flow [kg/s],TZ_MERDVN::Des Heat Load No DOAS [W],TZ_MERDVN::Des Sens Cool Load No DOAS [W],TZ_MERDVN::Des Latent Heat Load No DOAS [W],TZ_MERDVN::Des Latent Cool Load No DOAS [W],TZ_MERDVN:MUGLA ANN HTG 99% CONDNS DB:Heating Zone Temperature [C],TZ_MERDVN:MUGLA ANN HTG 99% CONDNS DB:Heating Zone Relative Humidity [%],TZ_MERDVN:MUGLA ANN CLG 1% CONDNS DB=>MWB:Cooling Zone Temperature [C],TZ_MERDVN:MUGLA ANN CLG 1% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],TZ_ODA:MUGLA ANN HTG 99% CONDNS DB:Des Heat Load [W],TZ_ODA:MUGLA ANN CLG 1% CONDNS DB=>MWB:Des Sens Cool Load [W],TZ_ODA:MUGLA ANN HTG 99% CONDNS DB:Des Heat Mass Flow [kg/s],TZ_ODA:MUGLA ANN CLG 1% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],TZ_ODA::Des Latent Heat Load [W],TZ_ODA::Des Latent Cool Load [W],TZ_ODA::Des Latent Heat Mass Flow [kg/s],TZ_ODA::Des Latent Cool Mass Flow [kg/s],TZ_ODA::Des Heat Load No DOAS [W],TZ_ODA::Des Sens Cool Load No DOAS [W],TZ_ODA::Des Latent Heat Load No DOAS [W],TZ_ODA::Des Latent Cool Load No DOAS [W],TZ_ODA:MUGLA ANN HTG 99% CONDNS DB:Heating Zone Temperature [C],TZ_ODA:MUGLA ANN HTG 99% CONDNS DB:Heating Zone Relative Humidity [%],TZ_ODA:MUGLA ANN CLG 1% CONDNS DB=>MWB:Cooling Zone Temperature [C],TZ_ODA:MUGLA ANN CLG 1% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],TZ_WC:MUGLA ANN HTG 99% CONDNS DB:Des Heat Load [W],TZ_WC:MUGLA ANN CLG 1% CONDNS DB=>MWB:Des Sens Cool Load [W],TZ_WC:MUGLA ANN HTG 99% CONDNS DB:Des Heat Mass Flow [kg/s],TZ_WC:MUGLA ANN CLG 1% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],TZ_WC::Des Latent Heat Load [W],TZ_WC::Des Latent Cool Load [W],TZ_WC::Des Latent Heat Mass Flow [kg/s],TZ_WC::Des Latent Cool Mass Flow [kg/s],TZ_WC::Des Heat Load No DOAS [W],TZ_WC::Des Sens Cool Load No DOAS [W],TZ_WC::Des Latent Heat Load No DOAS [W],TZ_WC::Des Latent Cool Load No DOAS [W],TZ_WC:MUGLA ANN HTG 99% CONDNS DB:Heating Zone Temperature [C],TZ_WC:MUGLA ANN HTG 99% CONDNS DB:Heating Zone Relative Humidity [%],TZ_WC:MUGLA ANN CLG 1% CONDNS DB=>MWB:Cooling Zone Temperature [C],TZ_WC:MUGLA ANN CLG 1% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
18:10:00,2.393577E+04,6.576702E+04,1.304194E+00,6.444419E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.200087E+01,4.559947E+01,2.399953E+01,4.251312E+01,5.562696E+03,8.749085E+03,3.030498E-01,8.572541E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199951E+01,3.655386E+01,2.399990E+01,4.389321E+01,3.454264E+04,5.676062E+04,1.881694E+00,5.561864E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199679E+01,4.242017E+01,2.399955E+01,4.253629E+01,3.958465E+03,8.980057E+03,2.156545E-01,8.798448E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199972E+01,4.209573E+01,2.400000E+01,4.236420E+01,2.518037E+04,4.777423E+04,1.371790E+00,4.680951E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199953E+01,4.268674E+01,2.399990E+01,4.256957E+01,3.038466E+03,4.217321E+03,1.655306E-01,4.132032E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199905E+01,4.379298E+01,2.400000E+01,4.236396E+01
18:20:00,2.548768E+04,6.482651E+04,1.388726E+00,6.352159E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.200043E+01,4.536933E+01,2.399974E+01,4.247394E+01,6.396701E+03,7.892706E+03,3.484869E-01,7.733446E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199959E+01,3.668933E+01,2.399996E+01,4.380678E+01,3.545800E+04,5.597403E+04,1.931531E+00,5.484703E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199653E+01,4.233679E+01,2.399975E+01,4.249013E+01,4.002127E+03,8.916706E+03,2.180338E-01,8.736378E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199980E+01,4.211283E+01,2.400000E+01,4.236415E+01,2.590322E+04,4.747455E+04,1.411173E+00,4.651575E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199961E+01,4.261890E+01,2.399996E+01,4.249937E+01,3.080480E+03,4.128520E+03,1.678196E-01,4.045027E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199907E+01,4.381143E+01,2.400000E+01,4.236391E+01
18:30:00,2.704638E+04,6.379983E+04,1.473630E+00,6.251459E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.200040E+01,4.536716E+01,2.399976E+01,4.247351E+01,7.233322E+03,7.030017E+03,3.940643E-01,6.888165E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199910E+01,3.678408E+01,2.399992E+01,4.374760E+01,3.637740E+04,5.511142E+04,1.981589E+00,5.400097E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199647E+01,4.233790E+01,2.399977E+01,4.249025E+01,4.046171E+03,8.755682E+03,2.204335E-01,8.578610E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199958E+01,4.212522E+01,2.400000E+01,4.236411E+01,2.662962E+04,4.712317E+04,1.450746E+00,4.617133E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199922E+01,4.258014E+01,2.399994E+01,4.246994E+01,3.122788E+03,4.037319E+03,1.701246E-01,3.955670E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199897E+01,4.381373E+01,2.400000E+01,4.236386E+01
18:40:00,2.861052E+04,6.266625E+04,1.558829E+00,6.140283E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.200040E+01,4.536717E+01,2.399976E+01,4.247336E+01,8.071055E+03,6.162016E+03,4.397020E-01,6.037626E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199864E+01,3.689796E+01,2.399988E+01,4.367642E+01,3.730010E+04,5.415635E+04,2.031825E+00,5.306430E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199644E+01,4.233931E+01,2.399977E+01,4.249072E+01,4.090277E+03,8.546735E+03,2.228373E-01,8.373889E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199937E+01,4.213985E+01,2.400000E+01,4.236407E+01,2.735817E+04,4.661166E+04,1.490440E+00,4.566991E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199885E+01,4.253992E+01,2.399992E+01,4.244797E+01,3.165346E+03,3.942317E+03,1.724431E-01,3.862589E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199890E+01,4.381451E+01,2.400000E+01,4.236382E+01
18:50:00,3.017942E+04,6.140901E+04,1.644288E+00,6.016988E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.200040E+01,4.536699E+01,2.399976E+01,4.247330E+01,8.909708E+03,5.288398E+03,4.853888E-01,5.181582E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199841E+01,3.703534E+01,2.399987E+01,4.358996E+01,3.822569E+04,5.310158E+04,2.082219E+00,5.202996E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199643E+01,4.234004E+01,2.399977E+01,4.249106E+01,4.134510E+03,8.307152E+03,2.252479E-01,8.139151E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199927E+01,4.215701E+01,2.400000E+01,4.236400E+01,2.808846E+04,4.600544E+04,1.530226E+00,4.507566E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199865E+01,4.249917E+01,2.399993E+01,4.243421E+01,3.208130E+03,3.844392E+03,1.747740E-01,3.766645E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199888E+01,4.381486E+01,2.400000E+01,4.236378E+01
19:00:00,3.175257E+04,6.000830E+04,1.729978E+00,5.879637E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.200040E+01,4.536668E+01,2.399976E+01,4.247345E+01,9.751434E+03,4.409320E+03,5.312377E-01,4.320196E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199737E+01,3.714063E+01,2.399979E+01,4.352460E+01,3.915392E+04,5.189929E+04,2.132757E+00,5.085107E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199642E+01,4.234119E+01,2.399977E+01,4.249193E+01,4.179094E+03,8.043182E+03,2.276767E-01,7.880520E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199885E+01,4.217051E+01,2.400000E+01,4.236395E+01,2.882164E+04,4.517291E+04,1.570161E+00,4.425967E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199803E+01,4.247820E+01,2.399991E+01,4.243153E+01,3.251126E+03,3.743825E+03,1.771163E-01,3.668112E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199885E+01,4.381534E+01,2.400000E+01,4.236373E+01
19:10:00,3.185358E+04,5.991343E+04,1.735474E+00,5.870320E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.200040E+01,4.536641E+01,2.399976E+01,4.247392E+01,9.797234E+03,4.313768E+03,5.337220E-01,4.226581E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199734E+01,3.728576E+01,2.399980E+01,4.343187E+01,3.924328E+04,5.136349E+04,2.137617E+00,5.032591E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199642E+01,4.234221E+01,2.399977E+01,4.249361E+01,4.180329E+03,7.803995E+03,2.277421E-01,7.646170E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199883E+01,4.218786E+01,2.400000E+01,4.236386E+01,2.886979E+04,4.492544E+04,1.572761E+00,4.401720E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199794E+01,4.245311E+01,2.399991E+01,4.243040E+01,3.252819E+03,3.683712E+03,1.772082E-01,3.609215E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199884E+01,4.381583E+01,2.400000E+01,4.236367E+01
19:20:00,3.194745E+04,5.965631E+04,1.740588E+00,5.845125E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.200041E+01,4.502757E+01,2.399976E+01,4.236478E+01,9.840884E+03,4.223937E+03,5.360887E-01,4.138576E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199734E+01,3.737825E+01,2.399983E+01,4.330483E+01,3.932817E+04,5.070360E+04,2.142238E+00,4.967932E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199639E+01,4.211258E+01,2.399977E+01,4.236513E+01,4.181314E+03,7.549599E+03,2.277937E-01,7.396919E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199883E+01,4.220244E+01,2.400000E+01,4.236377E+01,2.891431E+04,4.455308E+04,1.575161E+00,4.365240E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199790E+01,4.240441E+01,2.399991E+01,4.240126E+01,3.254192E+03,3.623258E+03,1.772827E-01,3.549982E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199884E+01,4.381627E+01,2.400000E+01,4.236362E+01
19:30:00,3.203751E+04,5.920150E+04,1.745489E+00,5.800549E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.200006E+01,4.501820E+01,2.399991E+01,4.236337E+01,9.883990E+03,4.138545E+03,5.384283E-01,4.054915E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199736E+01,3.743248E+01,2.399985E+01,4.316839E+01,3.941094E+04,4.997399E+04,2.146740E+00,4.896433E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199613E+01,4.210942E+01,2.399993E+01,4.236326E+01,4.182256E+03,7.361902E+03,2.278435E-01,7.213017E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199884E+01,4.221406E+01,2.400000E+01,4.236370E+01,2.895795E+04,4.402030E+04,1.577519E+00,4.313039E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199786E+01,4.235481E+01,2.399994E+01,4.237446E+01,3.255453E+03,3.562412E+03,1.773512E-01,3.490367E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199884E+01,4.381667E+01,2.400000E+01,4.236358E+01
19:40:00,3.212522E+04,5.851650E+04,1.750262E+00,5.733413E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199999E+01,4.502326E+01,2.399997E+01,4.236373E+01,9.926252E+03,4.057192E+03,5.407243E-01,3.975207E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199738E+01,3.746834E+01,2.399987E+01,4.304377E+01,3.949242E+04,4.910557E+04,2.151171E+00,4.811330E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199608E+01,4.211294E+01,2.399998E+01,4.236370E+01,4.183089E+03,7.192247E+03,2.278878E-01,7.046794E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199884E+01,4.222318E+01,2.400000E+01,4.236362E+01,2.900060E+04,4.332547E+04,1.579827E+00,4.244957E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199782E+01,4.232013E+01,2.399998E+01,4.236306E+01,3.256622E+03,3.502601E+03,1.774148E-01,3.431766E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199885E+01,4.381704E+01,2.400000E+01,4.236353E+01
19:50:00,3.221119E+04,5.756351E+04,1.754939E+00,5.640019E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199998E+01,4.502244E+01,2.399999E+01,4.236358E+01,9.969485E+03,3.979494E+03,5.430744E-01,3.899078E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199739E+01,3.749668E+01,2.399989E+01,4.293815E+01,3.957297E+04,4.809558E+04,2.155551E+00,4.712355E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199607E+01,4.211343E+01,2.399999E+01,4.236341E+01,4.184050E+03,7.024535E+03,2.279392E-01,6.882473E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199885E+01,4.223039E+01,2.400000E+01,4.236355E+01,2.904347E+04,4.239942E+04,1.582150E+00,4.154220E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199779E+01,4.230130E+01,2.399999E+01,4.236185E+01,3.257717E+03,3.443023E+03,1.774744E-01,3.373393E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199885E+01,4.381739E+01,2.400000E+01,4.236347E+01
20:00:00,3.229582E+04,5.625997E+04,1.759542E+00,5.512278E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199998E+01,4.502233E+01,2.400000E+01,4.236355E+01,1.001071E+04,3.905528E+03,5.453201E-01,3.826599E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199740E+01,3.752118E+01,2.399991E+01,4.285048E+01,3.965281E+04,4.690619E+04,2.159893E+00,4.595802E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199607E+01,4.211425E+01,2.400000E+01,4.236328E+01,4.184752E+03,6.852145E+03,2.279774E-01,6.713570E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199885E+01,4.223615E+01,2.400000E+01,4.236348E+01,2.908487E+04,4.130117E+04,1.584402E+00,4.046609E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199777E+01,4.229280E+01,2.400000E+01,4.236322E+01,3.258745E+03,3.383549E+03,1.775304E-01,3.315121E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199885E+01,4.381773E+01,2.400000E+01,4.236342E+01
20:10:00,3.231721E+04,5.461499E+04,1.760701E+00,5.351084E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199998E+01,4.502236E+01,2.400000E+01,4.236354E+01,1.001911E+04,3.862760E+03,5.457779E-01,3.784687E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199741E+01,3.754255E+01,2.399992E+01,4.277743E+01,3.966717E+04,4.560387E+04,2.160669E+00,4.468185E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199607E+01,4.211507E+01,2.400000E+01,4.236315E+01,4.185473E+03,6.672453E+03,2.280168E-01,6.537512E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199885E+01,4.224079E+01,2.400000E+01,4.236340E+01,2.909706E+04,3.988396E+04,1.585063E+00,3.907749E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199776E+01,4.228935E+01,2.400000E+01,4.236388E+01,3.259715E+03,3.323710E+03,1.775832E-01,3.256492E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199885E+01,4.381805E+01,2.400000E+01,4.236337E+01
